GRN Code,SKU Code,Style Name,Size,Store Code,Store Name,City,Quantity
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61662A__XL,CWS6KU61662A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61662A__XS,CWS6KU61662A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,11
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61662B__2XL,CWS6KU61662B,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61662B__L,CWS6KU61662B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61662B__M,CWS6KU61662B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61662B__S,CWS6KU61662B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61662B__XL,CWS6KU61662B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61662B__XS,CWS6KU61662B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663A__2XL,CWS6KU61663A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663A__L,CWS6KU61663A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663A__M,CWS6KU61663A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663A__S,CWS6KU61663A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663A__XL,CWS6KU61663A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663A__XS,CWS6KU61663A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663B__2XL,CWS6KU61663B,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663B__L,CWS6KU61663B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663B__M,CWS6KU61663B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663B__S,CWS6KU61663B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663B__XL,CWS6KU61663B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61663B__XS,CWS6KU61663B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61664A__2XL,CWS6KU61664A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61664A__L,CWS6KU61664A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61664A__M,CWS6KU61664A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61664A__S,CWS6KU61664A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61664A__XL,CWS6KU61664A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61664A__XS,CWS6KU61664A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61665A__2XL,CWS6KU61665A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61665A__L,CWS6KU61665A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61665A__M,CWS6KU61665A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61665A__S,CWS6KU61665A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61665A__XL,CWS6KU61665A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61665A__XS,CWS6KU61665A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,7
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666A__2XL,CWS6KU61666A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666A__L,CWS6KU61666A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666A__M,CWS6KU61666A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666A__S,CWS6KU61666A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666A__XL,CWS6KU61666A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666A__XS,CWS6KU61666A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,2
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666B__2XL,CWS6KU61666B,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666B__L,CWS6KU61666B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666B__M,CWS6KU61666B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666B__S,CWS6KU61666B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666B__XL,CWS6KU61666B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61666B__XS,CWS6KU61666B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667A__2XL,CWS6KU61667A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667A__L,CWS6KU61667A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667A__M,CWS6KU61667A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667A__S,CWS6KU61667A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667A__XL,CWS6KU61667A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667A__XS,CWS6KU61667A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667B__2XL,CWS6KU61667B,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667B__L,CWS6KU61667B,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667B__M,CWS6KU61667B,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667B__S,CWS6KU61667B,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667B__XL,CWS6KU61667B,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61667B__XS,CWS6KU61667B,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61672A__2XL,CWS6KU61672A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61672A__L,CWS6KU61672A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61672A__M,CWS6KU61672A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61672A__S,CWS6KU61672A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61672A__XL,CWS6KU61672A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61672A__XS,CWS6KU61672A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,2
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61673A__2XL,CWS6KU61673A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61673A__L,CWS6KU61673A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61673A__M,CWS6KU61673A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61673A__S,CWS6KU61673A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61673A__XL,CWS6KU61673A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61673A__XS,CWS6KU61673A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61674A__2XL,CWS6KU61674A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61674A__L,CWS6KU61674A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61674A__M,CWS6KU61674A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61674A__S,CWS6KU61674A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61674A__XL,CWS6KU61674A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61674A__XS,CWS6KU61674A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61675A__2XL,CWS6KU61675A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61675A__L,CWS6KU61675A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61675A__M,CWS6KU61675A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61675A__S,CWS6KU61675A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61675A__XL,CWS6KU61675A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61675A__XS,CWS6KU61675A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61676A__2XL,CWS6KU61676A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61676A__L,CWS6KU61676A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61676A__M,CWS6KU61676A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61676A__S,CWS6KU61676A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61676A__XL,CWS6KU61676A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61676A__XS,CWS6KU61676A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61677A__2XL,CWS6KU61677A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61677A__L,CWS6KU61677A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61677A__M,CWS6KU61677A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61677A__S,CWS6KU61677A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61677A__XL,CWS6KU61677A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61677A__XS,CWS6KU61677A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,1
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61687A__2XL,CWS6KU61687A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61687A__L,CWS6KU61687A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61687A__M,CWS6KU61687A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61687A__S,CWS6KU61687A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61687A__XL,CWS6KU61687A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61687A__XS,CWS6KU61687A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,10
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61688A__2XL,CWS6KU61688A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61688A__L,CWS6KU61688A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61688A__M,CWS6KU61688A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61688A__S,CWS6KU61688A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61688A__XL,CWS6KU61688A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61688A__XS,CWS6KU61688A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61689A__2XL,CWS6KU61689A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61689A__L,CWS6KU61689A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61689A__M,CWS6KU61689A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61689A__S,CWS6KU61689A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61689A__XL,CWS6KU61689A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61689A__XS,CWS6KU61689A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61690A__2XL,CWS6KU61690A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61690A__L,CWS6KU61690A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61690A__M,CWS6KU61690A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61690A__S,CWS6KU61690A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61690A__XL,CWS6KU61690A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61690A__XS,CWS6KU61690A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61691A__2XL,CWS6KU61691A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61691A__L,CWS6KU61691A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61691A__M,CWS6KU61691A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61691A__S,CWS6KU61691A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61691A__XL,CWS6KU61691A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61691A__XS,CWS6KU61691A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61692A__2XL,CWS6KU61692A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61692A__L,CWS6KU61692A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61692A__M,CWS6KU61692A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61692A__S,CWS6KU61692A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61692A__XL,CWS6KU61692A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61692A__XS,CWS6KU61692A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,6
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61707A__2XL,CWS6KU61707A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61707A__L,CWS6KU61707A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61707A__M,CWS6KU61707A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61707A__S,CWS6KU61707A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61707A__XL,CWS6KU61707A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61707A__XS,CWS6KU61707A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,18
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61708A__2XL,CWS6KU61708A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61708A__L,CWS6KU61708A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61708A__M,CWS6KU61708A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61708A__S,CWS6KU61708A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61708A__XL,CWS6KU61708A,XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61708A__XS,CWS6KU61708A,XS,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61709A__2XL,CWS6KU61709A,2XL,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61709A__L,CWS6KU61709A,L,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61709A__M,CWS6KU61709A,M,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
SS26 Master File For Allocation V12-INITIAL-STOCK,CWS6KU61709A__S,CWS6KU61709A,S,100_FT_INDIRANAGAR_B_75EA92,100 FT INDIRANAGAR BANGALORE,,12
